4/26/2010 10:15:08 PM, 0, 0
4/26/2010 10:15:13 PM, 0, 0
4/26/2010 10:15:17 PM, 0, 0
4/26/2010 10:15:21 PM, 0, 0
4/26/2010 10:15:23 PM, 0, 0
4/26/2010 10:15:25 PM, 0, 0
4/26/2010 10:15:27 PM, 0, 0
4/26/2010 10:15:29 PM, 0, 0
4/26/2010 10:15:31 PM, 0, 0
4/26/2010 10:15:32 PM, 0, 0
4/26/2010 10:15:33 PM, 0, 0
4/26/2010 10:15:34 PM, 0, 0
4/26/2010 10:15:42 PM, 0, 0
4/26/2010 10:15:46 PM, 0, 0
4/26/2010 10:16:23 PM, 0.0000000262965668371074, 0.0000000262965668371074
4/26/2010 10:16:24 PM, 0.0000000262965668371074, 0.0000000262965668371074
4/26/2010 10:16:27 PM, 0.0000000262965668371074, 0.0000000262965668371074
4/26/2010 10:16:29 PM, 0.0000000262965668371074, 0.0000000262965668371074
4/26/2010 10:16:30 PM, 0.0000000262965668371074, 0.0000000262965668371074
4/26/2010 10:16:32 PM, 0.0000000262965668371074, 0.0000000262965668371074
4/26/2010 10:16:33 PM, -0.0000719737034331628926, -0.0000719737034331628926
4/26/2010 10:16:35 PM, -0.0000719737034331628926, -0.0000719737034331628926
4/26/2010 10:16:36 PM, -0.0000719737034331628926, -0.0000719737034331628926
4/26/2010 10:16:38 PM, -0.0000719737034331628926, -0.0000719737034331628926
4/26/2010 10:16:40 PM, -0.0000449737034331628926, -0.0000449737034331628926
4/26/2010 10:16:42 PM, -0.0000449737034331628926, -0.0000449737034331628926
4/26/2010 10:16:43 PM, -0.0000449737034331628926, -0.0000449737034331628926
4/26/2010 10:16:47 PM, -0.0000449737034331628926, -0.0000449737034331628926
4/26/2010 10:16:51 PM, -0.0000449737034331628926, -0.0000449737034331628926
4/26/2010 10:16:52 PM, -0.0000449737034331628926, -0.0000449737034331628926
4/26/2010 10:16:54 PM, -0.0000449737034331628926, -0.0000449737034331628926
4/26/2010 10:16:55 PM, -0.0000449737034331628926, -0.0000449737034331628926
4/26/2010 10:16:56 PM, -0.0000449737034331628926, -0.0000449737034331628926
4/26/2010 10:17:05 PM, -0.0000449737034331628926, -0.0000449737034331628926
4/26/2010 10:17:06 PM, -0.0000449737034331628926, -0.0000449737034331628926
4/26/2010 10:17:08 PM, -0.0000449737034331628926, -0.0000449737034331628926
4/26/2010 10:17:09 PM, -0.0000449737034331628926, -0.0000449737034331628926
4/26/2010 10:17:10 PM, -0.0000449737034331628926, -0.0000449737034331628926
4/26/2010 10:17:12 PM, -0.0000449737034331628926, -0.0000449737034331628926
4/26/2010 10:17:15 PM, -0.0000449737034331628926, -0.0000449737034331628926
4/26/2010 10:17:17 PM, -0.0000449737034331628926, -0.0000449737034331628926
4/26/2010 10:17:19 PM, -0.0000449737034331628926, -0.0000449737034331628926
4/26/2010 10:17:20 PM, -0.0000809737034331628926, -0.0000809737034331628926
4/26/2010 10:17:23 PM, -0.0000809737034331628926, -0.0000809737034331628926
4/26/2010 10:17:26 PM, -0.0000809737034331628926, -0.0000809737034331628926
4/26/2010 10:17:29 PM, -0.0000809737034331628926, -0.0000809737034331628926
4/26/2010 10:17:31 PM, -0.0000809737034331628926, -0.0000809737034331628926
4/26/2010 10:17:39 PM, -0.0000809737034331628926, -0.0000809737034331628926
4/26/2010 10:17:40 PM, -0.0000809737034331628926, -0.0000809737034331628926
4/26/2010 10:17:41 PM, -0.0000809737034331628926, -0.0000809737034331628926
4/26/2010 10:17:42 PM, -0.0002249737034331628926, -0.0002249737034331628926
4/26/2010 10:17:44 PM, -0.0002249737034331628926, -0.0002249737034331628926
4/26/2010 10:17:46 PM, -0.0002249737034331628926, -0.0002249737034331628926
4/26/2010 10:17:50 PM, -0.0002249737034331628926, -0.0002249737034331628926
4/26/2010 10:17:51 PM, -0.0002249737034331628926, -0.0002249737034331628926
4/26/2010 10:17:52 PM, -0.0002249737034331628926, -0.0002249737034331628926
4/26/2010 10:17:53 PM, 0.0000270262965668371074, 0.0000270262965668371074
4/26/2010 10:17:55 PM, 0.0000270262965668371074, 0.0000270262965668371074
4/26/2010 10:17:56 PM, 0.0000270262965668371074, 0.0000270262965668371074
4/26/2010 10:17:58 PM, 0.0000270262965668371074, 0.0000270262965668371074
4/26/2010 10:18:00 PM, 0.0000270262965668371074, 0.0000270262965668371074
4/26/2010 10:18:01 PM, 0.0000270262965668371074, 0.0000270262965668371074
4/26/2010 10:18:02 PM, 0.0000270262965668371074, 0.0000270262965668371074
4/26/2010 10:18:06 PM, 0.0000270262965668371074, 0.0000270262965668371074
4/26/2010 10:18:08 PM, 0.0000270262965668371074, 0.0000270262965668371074
